Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City
B-26099,835,267,5,Electronics,Phones,Debit Card,2018-03-30,Bhishm,Maharashtra,Mumbai
B-25699,21,-5,1,Electronics,Accessories,COD,2018-06-24,Kritika,Uttar Pradesh,Lucknow
B-26076,450,-190,4,Furniture,Bookcases,COD,2018-03-21,Jahan,Madhya Pradesh,Bhopal
B-25793,24,-1,4,Clothing,Skirt,Credit Card,2018-09-24,Siddharth,Madhya Pradesh,Indore
B-25671,832,0,3,Clothing,Trousers,UPI,2018-05-27,Mitali,Nagaland,Kohima
B-26040,833,93,3,Clothing,Trousers,UPI,2018-02-26,Sahil,Punjab,Chandigarh
B-26059,20,6,1,Clothing,T-shirt,COD,2018-03-12,Rachna,Haryana,Chandigarh
B-25725,23,-5,7,Clothing,Hankerchief,Credit Card,2018-07-20,Anisha,Nagaland,Kohima
B-25855,550,-242,5,Furniture,Furnishings,UPI,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal
B-25738,148,-91,2,Electronics,Phones,COD,2018-08-02,Ayush,Punjab,Chandigarh
B-25899,846,9,2,Furniture,Chairs,Debit Card,2018-12-08,Aishwarya,Uttar Pradesh,Prayagraj
B-25608,856,385,6,Electronics,Printers,COD,2018-04-08,Aarushi,Tamil Nadu,Chennai
B-25904,871,131,2,Furniture,Bookcases,UPI,2018-12-10,Swapnil,Delhi,Delhi
B-26056,19,-18,4,Clothing,Kurti,COD,2018-03-10,Sonal,Bihar,Patna
B-25669,610,-66,2,Furniture,Tables,COD,2018-05-25,Piyali,Sikkim,Gangtok
B-25638,880,97,8,Furniture,Furnishings,Debit Card,2018-04-26,Parth,Maharashtra,Pune
B-25953,22,-8,4,Clothing,Hankerchief,Credit Card,2018-01-14,Krutika,Andhra Pradesh,Hyderabad
B-25841,22,11,2,Clothing,Skirt,Credit Card,2018-11-01,Ashvini,Maharashtra,Mumbai
B-26071,21,4,3,Clothing,Hankerchief,Credit Card,2018-03-19,Subhashree,Jammu and Kashmir,Kashmir
B-25793,18,1,3,Clothing,Hankerchief,COD,2018-09-24,Siddharth,Madhya Pradesh,Indore
B-25813,911,202,7,Furniture,Chairs,COD,2018-10-10,Hrisheekesh,Maharashtra,Mumbai
B-26010,18,2,3,Clothing,Hankerchief,COD,2018-02-11,Kartikay,Bihar,Patna
B-25825,911,355,5,Electronics,Phones,Debit Card,2018-10-21,Kartik,Madhya Pradesh,Indore
B-25630,143,-129,2,Electronics,Phones,COD,2018-04-24,Sahil,Punjab,Chandigarh
B-25986,918,22,9,Electronics,Electronic Games,COD,2018-01-31,Shweta,Rajasthan,Udaipur
B-25650,925,-447,5,Electronics,Electronic Games,COD,2018-05-06,Chirag,Maharashtra,Mumbai
B-26078,17,8,2,Clothing,Skirt,COD,2018-03-22,Kasheen,West Bengal,Kolkata
B-25890,465,207,9,Clothing,Saree,COD,2018-12-04,Divyansha,Maharashtra,Mumbai
B-25691,17,-9,3,Clothing,Stole,COD,2018-06-16,Akancha,Maharashtra,Mumbai
B-25952,935,114,4,Electronics,Electronic Games,UPI,2018-01-13,Priyanka,Madhya Pradesh,Indore
B-25651,16,-10,2,Clothing,T-shirt,COD,2018-05-07,Anurag,Madhya Pradesh,Indore
B-25955,954,95,3,Electronics,Printers,UPI,2018-01-16,Shiva,Maharashtra,Pune
B-25898,915,-99,3,Furniture,Tables,Debit Card,2018-12-07,Abhishek,Rajasthan,Udaipur
B-25838,955,305,3,Electronics,Printers,Debit Card,2018-10-29,Sanjana,Madhya Pradesh,Indore
B-25797,976,293,4,Electronics,Accessories,COD,2018-09-30,Sauptik,Madhya Pradesh,Indore
B-25738,1069,0,6,Clothing,Saree,EMI,2018-08-02,Ayush,Punjab,Chandigarh
B-25661,19,-15,3,Clothing,Hankerchief,Credit Card,2018-05-17,Subhashree,Jammu and Kashmir,Kashmir
B-25997,16,6,3,Clothing,Hankerchief,COD,2018-02-04,Yogesh,Maharashtra,Pune
B-25667,1030,206,8,Electronics,Printers,UPI,2018-05-23,Anjali,Haryana,Chandigarh
B-25753,620,82,6,Electronics,Accessories,COD,2018-08-17,Shivam,Uttar Pradesh,Lucknow
B-25848,16,8,2,Clothing,Hankerchief,COD,2018-11-03,Rohan,Himachal Pradesh,Simla
B-26097,19,8,2,Clothing,Hankerchief,Credit Card,2018-03-28,Vini,Karnataka,Bangalore
B-25633,249,-130,4,Electronics,Phones,UPI,2018-04-26,Amit,Sikkim,Gangtok
B-25807,16,6,1,Clothing,Stole,COD,2018-10-07,Vipul,Uttar Pradesh,Lucknow
B-25752,1361,197,9,Furniture,Bookcases,COD,2018-08-14,Vaibhav,Madhya Pradesh,Indore
B-26052,15,1,1,Clothing,Shirt,COD,2018-03-08,Ajay,Karnataka,Bangalore
B-25610,1076,-38,4,Electronics,Printers,COD,2018-04-09,Yogesh,Bihar,Patna
B-25888,18,2,3,Clothing,Hankerchief,Credit Card,2018-12-02,Rohan,Punjab,Amritsar
B-25937,1101,352,3,Furniture,Bookcases,UPI,2018-01-05,Ankit,Haryana,Chandigarh
B-25828,15,2,1,Clothing,Leggings,COD,2018-10-24,Nikita,Punjab,Chandigarh
B-26048,1104,209,4,Clothing,Trousers,UPI,2018-03-04,Parth,Maharashtra,Pune
B-25670,14,2,1,Clothing,Hankerchief,COD,2018-05-25,Charika,Goa,Goa
B-25757,14,5,1,Clothing,Hankerchief,COD,2018-08-21,Vishakha,Madhya Pradesh,Indore
B-25751,14,-3,2,Clothing,Leggings,COD,2018-08-14,Nishant,Maharashtra,Mumbai
B-25687,14,-1,4,Clothing,Kurti,COD,2018-06-11,Sanjna,Maharashtra,Mumbai
B-25710,13,-8,1,Clothing,T-shirt,COD,2018-07-05,Megha,Maharashtra,Pune
B-25656,13,-1,3,Clothing,Hankerchief,COD,2018-05-11,Priyanka,Maharashtra,Pune
B-25601,1275,1148,7,Furniture,Bookcases,EMI,2018-04-01,Bharat,Gujarat,Ahmedabad
B-26053,17,1,2,Clothing,Skirt,Credit Card,2018-03-09,Kirti,Jammu and Kashmir,Kashmir
B-26001,13,0,2,Clothing,Hankerchief,COD,2018-02-07,Patil,Delhi,Delhi
B-25964,1270,546,11,Electronics,Electronic Games,EMI,2018-01-20,Oshin,Maharashtra,Pune
B-26062,13,-2,1,Clothing,Stole,COD,2018-03-15,Tushina,Goa,Goa
B-25982,13,3,1,Clothing,Leggings,COD,2018-01-29,Hemangi,Delhi,Delhi
B-25864,17,5,1,Clothing,Hankerchief,UPI,2018-11-15,Aromal,Maharashtra,Mumbai
B-25693,13,-13,2,Clothing,Skirt,COD,2018-06-18,Parna,Madhya Pradesh,Bhopal
B-25802,13,-9,2,Clothing,Skirt,COD,2018-10-05,Yash,Maharashtra,Mumbai
B-25676,1263,-56,5,Clothing,Trousers,EMI,2018-06-01,Chandni,Rajasthan,Jaipur
B-25639,1629,-153,3,Electronics,Phones,COD,2018-04-27,Lisha,Madhya Pradesh,Bhopal
B-25757,17,7,3,Clothing,Hankerchief,UPI,2018-08-21,Vishakha,Madhya Pradesh,Indore
B-26003,17,2,2,Clothing,Skirt,UPI,2018-02-08,Hitesh,Madhya Pradesh,Bhopal
B-26055,1250,-12,2,Electronics,Printers,EMI,2018-03-10,Harivansh,Uttar Pradesh,Mathura
B-25786,17,-11,3,Clothing,Skirt,UPI,2018-09-19,Madan Mohan,Uttar Pradesh,Mathura
B-25919,977,-244,7,Electronics,Phones,COD,2018-12-23,Neha,Rajasthan,Udaipur
B-25894,1246,62,3,Furniture,Bookcases,EMI,2018-12-04,Monu,Punjab,Amritsar
B-25979,12,1,2,Clothing,Hankerchief,COD,2018-01-27,Shivangi,Madhya Pradesh,Indore
B-25651,11,-4,2,Clothing,Skirt,COD,2018-05-07,Anurag,Madhya Pradesh,Indore
B-25653,1327,318,8,Furniture,Chairs,EMI,2018-05-08,Farah,Nagaland,Kohima
B-25855,1319,567,5,Electronics,Printers,COD,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal
B-25793,1402,109,11,Clothing,Saree,EMI,2018-09-24,Siddharth,Madhya Pradesh,Indore
B-26073,1514,742,4,Electronics,Printers,EMI,2018-03-21,Pournamasi,Madhya Pradesh,Indore
B-25881,1351,111,6,Electronics,Electronic Games,COD,2018-11-25,Lalita,Uttar Pradesh,Mathura
B-25603,1355,-60,5,Clothing,Trousers,COD,2018-04-03,Jahan,Madhya Pradesh,Bhopal
B-25851,10,2,2,Clothing,Hankerchief,COD,2018-11-06,Kushal,Nagaland,Kohima
B-25883,10,-2,2,Clothing,Leggings,COD,2018-11-27,Saptadeep,Gujarat,Surat
B-25768,1582,-443,6,Clothing,Trousers,EMI,2018-09-01,Shreyoshe,Karnataka,Bangalore
B-25953,1218,352,9,Furniture,Bookcases,EMI,2018-01-14,Krutika,Andhra Pradesh,Hyderabad
B-25755,321,315,5,Clothing,Saree,UPI,2018-08-19,Shourya,Kerala ,Thiruvananthapuram
B-26057,736,346,5,Electronics,Printers,COD,2018-03-10,Sharda,Kerala ,Thiruvananthapuram
B-26055,1218,-420,8,Furniture,Bookcases,COD,2018-03-10,Harivansh,Uttar Pradesh,Mathura
B-25855,1027,441,8,Clothing,Saree,COD,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal
B-25989,10,5,1,Clothing,Stole,COD,2018-02-01,Anjali,Delhi,Delhi
B-26099,2366,552,5,Clothing,Trousers,UPI,2018-03-30,Bhishm,Maharashtra,Mumbai
B-25652,9,-6,2,Clothing,Hankerchief,COD,2018-05-08,Tushina,Goa,Goa
B-25723,16,-12,2,Clothing,Stole,UPI,2018-07-18,Wale,Maharashtra,Mumbai
B-26099,9,3,1,Clothing,Skirt,COD,2018-03-30,Bhishm,Maharashtra,Mumbai
B-25629,1560,421,3,Clothing,Trousers,COD,2018-04-24,Hemant,Kerala ,Thiruvananthapuram
B-25877,1137,568,2,Clothing,Trousers,EMI,2018-11-24,Dashyam,Gujarat,Surat
B-25767,9,-9,2,Clothing,Kurti,COD,2018-08-31,Ashmeet,West Bengal,Kolkata
B-25735,15,-7,1,Clothing,Hankerchief,UPI,2018-07-30,Arindam,Uttar Pradesh,Lucknow
B-26097,14,5,1,Clothing,Hankerchief,UPI,2018-03-28,Vini,Karnataka,Bangalore
B-26070,14,7,2,Clothing,Hankerchief,UPI,2018-03-18,Shruti,Karnataka,Bangalore
B-25752,8,-2,2,Clothing,Hankerchief,COD,2018-08-14,Vaibhav,Madhya Pradesh,Indore
B-25656,1389,680,7,Clothing,Saree,COD,2018-05-11,Priyanka,Maharashtra,Pune
B-25748,8,-1,2,Clothing,Leggings,COD,2018-08-12,Nitant,Rajasthan,Jaipur
B-25758,8,-2,1,Clothing,Stole,COD,2018-08-22,Shubham,Himachal Pradesh,Simla
B-25950,13,4,1,Clothing,Leggings,UPI,2018-01-13,Shruti,Madhya Pradesh,Indore
B-25707,8,-6,1,Clothing,Stole,COD,2018-07-01,Shivani,Maharashtra,Mumbai
B-25909,12,2,2,Clothing,Skirt,Credit Card,2018-12-13,Sujay,Maharashtra,Pune
B-25955,1716,309,7,Electronics,Accessories,COD,2018-01-16,Shiva,Maharashtra,Pune
B-26023,1117,447,10,Furniture,Bookcases,EMI,2018-02-19,Mukesh,Haryana,Chandigarh
B-25655,9,-6,2,Clothing,Skirt,Credit Card,2018-05-11,Nida,Madhya Pradesh,Indore
B-25686,332,503,3,Electronics,Printers,COD,2018-06-11,Pooja,Himachal Pradesh,Simla
B-25655,7,-4,3,Clothing,Hankerchief,COD,2018-05-11,Nida,Madhya Pradesh,Indore
B-25601,8,-2,3,Clothing,Hankerchief,Credit Card,2018-04-01,Bharat,Gujarat,Ahmedabad
B-25862,2061,701,5,Furniture,Bookcases,UPI,2018-11-15,Amol,Bihar,Patna
B-25626,1103,276,3,Furniture,Chairs,EMI,2018-04-23,Bhishm,Maharashtra,Mumbai
B-25823,2103,322,8,Electronics,Electronic Games,UPI,2018-10-18,Rohan,Maharashtra,Mumbai
B-25881,2115,23,5,Furniture,Chairs,COD,2018-11-25,Lalita,Uttar Pradesh,Mathura
B-25910,850,-289,5,Electronics,Electronic Games,COD,2018-12-14,Jay,Delhi,Delhi
B-25830,1063,64,7,Electronics,Phones,EMI,2018-10-26,Aastha,Himachal Pradesh,Simla
B-25978,1063,-175,4,Electronics,Electronic Games,EMI,2018-01-27,Parin,Maharashtra,Mumbai
B-25997,2292,127,7,Furniture,Bookcases,COD,2018-02-04,Yogesh,Maharashtra,Pune
B-25661,7,-1,2,Clothing,Hankerchief,Credit Card,2018-05-17,Subhashree,Jammu and Kashmir,Kashmir
B-25969,2452,191,7,Furniture,Bookcases,UPI,2018-01-21,Shreyshi,Gujarat,Surat
B-25858,2457,665,11,Electronics,Electronic Games,EMI,2018-11-13,Uudhav,Maharashtra,Mumbai
B-25697,4,-3,1,Clothing,Skirt,Credit Card,2018-06-22,Vijay,Jammu and Kashmir,Kashmir
B-25798,2830,-1981,13,Furniture,Bookcases,EMI,2018-10-01,Shishu,Andhra Pradesh,Hyderabad
B-25873,7,1,1,Clothing,Hankerchief,COD,2018-11-23,Divyeta,Madhya Pradesh,Indore
B-25740,7,0,2,Clothing,Skirt,COD,2018-08-03,Rane,Maharashtra,Mumbai
B-25700,7,-3,2,Clothing,Hankerchief,COD,2018-06-25,Shubhi,Maharashtra,Mumbai
B-25757,3151,-35,7,Clothing,Trousers,EMI,2018-08-21,Vishakha,Madhya Pradesh,Indore
B-25973,4141,1698,13,Electronics,Printers,COD,2018-01-24,Madan Mohan,Uttar Pradesh,Mathura
B-25698,7,-2,1,Clothing,Hankerchief,COD,2018-06-23,Amisha,Tamil Nadu,Chennai
B-25993,4363,305,5,Furniture,Tables,EMI,2018-02-03,Madhav,Delhi,Delhi
